0,25760,36567,36769
0,24064,17313,62740
0,55743,20775,17927
0,5447,36567,36769
0,42525,18718,38992
0,28053,17423,36927
0,7224,1243,19711
0,84482,39428,34711
0,42855,58625,1710
0,30548,2907,11554
0,481,14334,59983
0,73413,51727,38639
0,59757,43727,65944
0,62563,34459,24653
0,64113,15616,41811
0,45915,36451,50610
0,64613,14334,59983
0,53967,45777,48887
0,29461,1475,60892
0,41906,1243,34157
0,17347,41375,62140
0,62255,33438,22574
0,38381,29055,20317
0,48404,22733,52516
0,36257,28295,59489
0,7439,10658,29496
0,10859,32914,8072
0,69895,56794,61925
0,8922,15076,62787
0,63859,59476,12381
0,71456,35627,22199
0,23920,15076,62787
0,57336,2907,11554
0,10698,12051,21336
0,15412,1487,21012
0,34161,16131,24582
0,48825,31442,49916
0,69646,1640,44288
0,12821,57740,59799
0,60887,36777,24150
0,43371,36777,24150
0,65451,20775,17927
0,19,33438,22574
0,43082,49909,52271
0,18170,31091,3972
0,66065,32914,8072
0,51413,41928,683
0,6797,41928,683
0,64850,22733,52516
0,65586,45444,8547
1,75065,20173,64267
1,64672,15274,19271
1,63352,34457,28174
1,11809,51024,2229
1,15389,49320,31541
1,36169,35365,8163
1,76341,51889,63328
1,14379,38322,30440
1,12486,57497,51816
1,13904,57227,28174
1,72446,31500,12901
1,4688,34457,28174
1,25506,15943,64267
1,1668,49320,31541
1,3605,12120,65594
1,75926,15943,64267
1,85145,44673,19785
1,22726,51093,27954
1,70720,51093,27954
1,21684,15918,33191
1,83848,55752,61918
1,2830,49002,28174
1,5129,31500,12901
1,79239,51902,8141
1,53558,57227,61220
1,49422,57227,61220
1,22541,31500,27954
1,30417,25228,4498
1,71643,38322,56537
1,68326,38322,1587
1,64973,42206,43053
1,20067,11546,58832
1,65196,9574,23478
1,45503,51093,52393
1,83527,25228,4498
1,11589,49002,14090
1,28372,52668,19143
1,25914,49002,63857
1,1209,35797,11938
1,59901,52668,60095
1,33941,28906,871
1,30309,32371,25859
1,70720,28906,7372
1,80923,5214,58846
1,12486,42071,43053
1,6690,52668,871
1,53407,8287,54769
1,5157,30108,43053
1,47387,5214,51320
1,64973,23431,30440
2,55737,34372,24332
2,52273,26103,11381
2,59702,27969,16074
2,54036,34372,24332
2,12814,15769,49906
2,82494,24392,23251
2,57243,5425,47298
2,75334,15357,8026
2,1046,42416,61151
2,25923,3602,20395
2,15905,30247,17312
2,19566,34372,56012
2,32223,18339,27973
2,64205,3602,23953
2,34042,15357,64519
2,79746,18339,27973
2,2601,39320,61919
2,30687,58948,39642
2,23454,28600,24332
2,71183,26103,11381
2,15174,18339,27973
2,23892,842,7801
2,12296,58385,44788
2,65177,15769,34901
2,12296,53106,13930
2,39599,15357,8026
2,35362,39466,38334
2,65442,5694,45134
2,60800,59702,34986
2,30687,39077,36556
2,67248,15357,36556
2,55330,27442,37798
2,6777,35689,61230
2,30831,4020,23889
2,29018,15357,64519
2,12445,28600,35957
2,47422,39320,61919
2,80218,39320,61919
2,60858,24389,11836
2,37331,12661,17652
2,64751,6411,3897
2,17045,33802,17272
2,59088,2708,45401
2,40914,52107,41948
2,29533,33802,17272
2,4705,53808,12640
2,69390,6512,33051
2,47230,39077,36556
2,67651,1351,24332
2,3430,15287,47016
3,64605,7164,9996
3,83787,25458,43279
3,62351,20595,11824
3,71561,8346,33938
3,74108,29764,6786
3,30277,5588,821
3,59103,34521,45119
3,44407,12961,3860
3,36124,5588,38591
3,79779,18193,1706
3,10335,8346,32235
3,75190,25458,31320
3,85372,28261,47277
3,60080,32079,61185
3,51984,40743,9996
3,42240,40148,36175
3,57921,8346,32235
3,23895,52668,37828
3,42058,21795,42439
3,45467,12961,3860
3,6294,39056,2110
3,33561,29273,4548
3,77121,40743,9996
3,75389,25620,9919
3,48024,20595,11824
3,23379,32876,9996
3,61320,37727,15230
3,14041,37040,24071
3,27757,6850,49461
3,42058,32876,9996
3,54780,34805,59724
3,33238,25620,26013
3,27757,25458,43279
3,78767,38031,65416
3,69310,37727,1706
3,48671,5687,12551
3,45540,36240,29033
3,60409,5588,821
3,59066,32013,22738
3,9313,37727,1706
3,24966,25620,9919
3,32599,37040,24071
3,56451,4990,46224
3,57511,5590,33577
3,75593,8346,26187
3,12824,4990,18945
3,11080,9963,63926
3,16248,57851,1229
3,22088,45247,44123
3,3812,8346,33938
4,61716,9268,22223
4,77290,16752,32970
4,4775,40683,59072
4,20932,59646,21877
4,31393,46491,62787
4,48134,12779,5380
4,29311,49451,42123
4,80406,35795,64223
4,49074,29690,41537
4,64047,46533,647
4,81251,37952,35923
4,81964,2774,3182
4,41115,26543,34379
4,66289,56856,13985
4,40064,20547,11348
4,8962,28474,17787
4,42101,25586,59790
4,5259,30390,51843
4,77224,37181,1114
4,39366,52596,31054
4,9236,46314,897
4,75687,37901,11306
4,85329,39315,48412
4,64403,53122,30824
4,29217,8229,6237
4,55182,8626,52198
4,55483,17279,50043
4,19930,53221,50477
4,80836,44516,23629
4,39557,564,52281
4,18516,22471,54764
4,7860,43539,16408
4,84907,42339,10517
4,63409,36079,18272
4,33193,12841,62153
4,28914,24343,41594
4,82390,32683,57798
4,48858,28865,46934
4,38053,12465,57657
4,39217,28119,9811
4,4679,56353,7848
4,75197,24936,60649
4,27875,49451,42123
4,52070,54983,15281
4,59273,56395,59972
4,16032,30570,65329
4,54927,33433,28698
4,5199,56623,25480
4,51706,16436,35903
4,25749,23290,35923
5,46009,45293,44467
5,24427,60107,25754
5,1251,5085,46421
5,1913,6589,9583
5,69126,50274,56240
5,5878,37796,10468
5,28545,55818,14178
5,75946,7960,26711
5,61469,21534,63656
5,70786,31362,65011
5,4418,9264,42492
5,60819,17355,24307
5,14594,40685,65081
5,35942,45293,44467
5,56389,43164,45984
5,32500,32930,14870
5,83922,25976,12733
5,84432,6874,44678
5,28191,28146,33179
5,46529,5748,33678
5,39735,33759,39564
5,69791,37796,10468
5,18800,39873,50368
5,35071,37256,54194
5,53471,2035,61680
5,10195,7960,26711
5,67748,6874,44678
5,72783,37003,41684
5,27054,45293,44467
5,4129,37640,34324
