0,35142,35142,39996,18272
0,59635,59635,33911,17539
0,69986,69986,15223,33889
0,30373,17712,21618,37188
0,38304,38304,47984,31900
0,15816,15816,49907,30792
0,26391,26391,8108,10779
0,30888,30888,13776,283
0,46346,41156,8108,25911
0,48064,48064,47367,373
0,49253,13202,36286,1268
0,59685,59685,15921,22860
0,41449,41449,38434,23334
0,41041,46178,7684,1976
0,24647,30744,9581,7454
0,2906,7621,47199,19697
0,64955,64955,16839,4020
0,13656,13656,25905,5634
0,48017,59877,36307,40723
0,64886,59727,29965,23847
1,19733,19733,36229,10620
1,26645,26645,18745,2302
1,60958,60958,47029,14700
1,13350,8855,2818,6428
1,6731,6731,14652,25916
1,60880,60880,26356,50982
1,39989,39989,31390,28588
1,61263,53410,10067,4114
1,68859,68859,27016,58581
1,24088,24088,52424,10620
1,42451,52393,7399,25916
1,68203,60432,27406,28632
1,70212,70212,20360,8211
1,51019,8855,36703,53683
1,18523,66926,3509,148
1,31368,38939,36703,3724
1,8599,8599,3002,18051
1,57404,21274,17348,35179
1,68876,68876,7997,12491
1,15520,15520,38738,57259
2,26116,26116,39322,30792
2,35738,35738,633,49113
2,43615,43615,6516,47451
2,10000,10000,33615,962
2,58624,11577,28211,47451
2,70803,70803,52846,15574
2,66630,66630,7251,25794
2,22635,22635,23887,962
2,29878,29878,22051,15574
2,57617,30275,46481,23061
2,59738,59738,35357,30792
2,11291,11291,39322,36830
2,4838,4838,46481,30228
2,41060,41060,37312,22903
2,45008,45008,39322,16097
2,55577,55577,22051,35962
2,52726,52726,6807,5634
2,4707,4707,13811,48648
2,72583,72583,1578,1268
2,42650,42650,35357,49382
3,1459,1459,21458,39833
3,51499,51499,45131,20816
3,18327,18327,5181,26391
3,2490,2490,51851,12741
3,39697,39697,7204,14977
3,12938,68709,42625,8391
3,27255,27255,28571,29920
3,29689,29689,36932,23775
3,39734,39734,27671,45815
3,35234,35234,22611,46561
3,47573,47573,14077,44039
3,36234,36234,2550,12935
3,4974,3802,7684,47771
3,40965,40965,43750,24837
3,28078,47573,15550,49478
3,33733,16380,17712,15010
3,20260,20260,8391,292
3,19030,27938,24841,3632
3,70655,70655,50617,26514
3,41985,41985,52112,31625
4,57205,57205,12060,13149
4,11962,11962,18977,178
4,18105,18105,29022,24517
4,39475,41731,53100,17131
4,60671,60671,52987,14553
4,9644,9644,14718,53052
4,64984,64984,27572,20901
4,72249,72249,38518,38012
4,1411,50784,27274,28221
4,30128,30128,28790,19198
4,25390,16785,18462,36942
4,19317,19317,3351,55800
4,61752,28593,12012,27112
4,30047,30047,17798,45062
4,46544,46544,38119,33075
4,52707,52707,7022,27918
4,41575,41575,53686,29315
4,32254,32254,25822,5550
4,36833,36833,21876,50940
4,67845,67845,37737,46253
5,57428,10703,6063,5251
5,16038,35578,41007,5234
5,62980,28483,37041,24629
5,61200,61200,20257,10988
5,17092,17092,9706,29071
5,69263,69263,35416,12067
5,69263,28845,34796,19384
5,36118,33535,27413,25902
5,17881,17881,6183,5263
5,68839,45598,27203,52134
5,14213,14213,49658,10088
5,55305,55305,15962,151
5,49850,53042,44583,19676
5,5816,5816,35048,10088
5,36118,33535,31032,2328
5,19201,56221,43103,40405
5,46544,29651,24655,40979
5,53272,53272,27096,52173
5,54961,54961,23711,33126
5,11486,48881,32121,7046
6,13777,61725,36422,44011
6,59610,64889,49406,42710
6,34565,34565,48417,20285
6,63499,63499,46570,42988
6,31568,31568,45136,4633
6,46465,16853,36124,56369
6,51894,51894,21454,30677
6,25254,25254,42839,42988
6,17039,17039,24430,42988
6,55074,52257,2494,12573
6,73135,73135,11971,35612
6,33672,33672,2494,35113
6,38537,38537,27743,2932
6,17039,17039,26285,49605
6,58344,58344,29421,5208
6,8952,8952,18977,25009
6,56599,2546,29755,19806
6,39654,39654,35057,12192
6,48279,48279,45136,43981
6,51742,51742,42025,35612
7,13197,13197,17489,45840
7,28780,28780,11288,36420
7,47976,47976,30877,36926
7,15068,18475,43821,34606
7,26885,26885,52110,38657
7,15148,15148,43842,45026
7,18639,18639,26230,47746
7,28426,28426,10818,38181
7,40264,40264,39748,1776
7,47491,47491,19147,12055
7,18293,18293,47879,33480
7,48292,48292,52718,41515
7,56308,56308,37435,47430
7,45169,45169,31056,33272
7,6803,6803,32010,55434
7,25547,25547,16105,49194
7,29581,47489,6427,9582
7,30789,30789,43182,7306
7,15689,15689,36841,42069
7,45583,20809,8391,9994
8,23057,23057,34495,29499
8,61711,61424,7747,32827
8,23057,23057,8201,31757
8,31042,32806,29234,41891
8,47724,47724,9527,29555
8,8391,8391,527,1723
8,37096,37096,24582,52471
8,705,705,27280,3219
8,62244,4866,48117,8829
8,5355,5355,11974,30978
8,29482,64217,33425,1318
8,8391,8391,19758,32221
8,64217,64332,44583,22769
8,10102,10102,1951,51783
8,19367,19367,527,35541
8,47724,47724,9527,20199
8,64217,64332,14594,22769
8,7413,7413,47123,32827
8,47724,47724,4446,26871
8,22759,28460,24022,54314
9,39039,2743,10899,42944
9,4204,47576,28659,23226
9,32741,32741,44942,53074
9,45068,45068,24937,42944
9,28187,28187,30135,31703
9,44013,44013,43251,14986
9,68344,12343,26600,12929
9,44143,44143,19243,18438
9,26387,26387,35837,36630
9,8464,8464,44942,11097
9,16457,18462,9016,29649
9,52820,52820,19636,36161
9,16297,16297,41011,32546
9,24262,24262,6904,12929
9,40950,54577,26025,18862
9,3570,3570,2995,34185
9,22186,25009,49286,44864
9,20652,38448,14715,42944
9,55589,55589,52549,31712
9,58037,58037,44942,11097
10,3913,3913,32842,39079
10,29136,29136,18977,6998
10,27881,27881,20533,44587
10,41249,41249,18249,1379
10,64423,64423,32151,41208
10,24975,24975,47494,10600
10,20253,16674,26884,49414
10,36222,36222,33772,28206
10,26187,32525,4247,10600
10,988,988,18977,54071
10,67318,67318,41416,53024
10,17020,17020,5596,8158
10,47805,47805,49801,47992
10,10885,10885,1173,37871
10,28424,28424,52700,1966
10,38536,38536,18413,41995
10,55341,55341,28338,49740
10,32814,32814,52743,58764
10,17832,30268,53809,25781
10,10856,26013,45892,6536
11,37565,37565,53702,18131
11,60849,56844,12358,43465
11,6188,6188,49755,27602
11,69967,73468,32516,27689
11,47649,19109,22624,6810
11,51702,41528,8068,3588
11,42977,42977,51703,27912
11,43105,43105,31749,22638
11,23053,23053,1080,11684
11,19905,19905,9802,26338
11,22760,22760,42861,40425
11,39958,39958,10559,18300
11,34151,5351,41755,52827
11,46701,41034,40602,57204
11,64627,49426,26966,52679
11,57238,57238,18936,4921
11,44670,69971,26568,38842
11,56605,56605,27737,24030
11,14687,14687,16218,46334
11,24568,24568,19472,12187
12,37922,37922,29689,49700
12,56069,56069,5751,51485
12,47364,47364,8970,27975
12,58629,58629,13193,22893
12,41210,41210,38512,47201
12,38447,38447,53771,12482
12,3540,3540,35958,48273
12,48018,44699,9941,2643
12,54750,54750,22748,41579
12,72835,72835,44036,17287
12,19126,19126,12179,1167
12,18829,18829,41943,43246
12,27133,27133,45929,45994
12,9519,9519,24904,18728
12,60959,60959,48915,27119
12,1380,1380,18861,17822
12,47002,20256,34080,3119
12,13076,13076,25435,49440
12,28780,17449,10785,46566
12,46048,46048,5363,13003
13,12897,43951,50830,49905
13,1191,59494,7171,36539
13,8376,3327,45785,36539
13,39869,58102,23177,1782
13,8376,8376,1818,48209
13,9474,9474,15112,12516
13,12897,12897,46836,4862
13,58781,38664,53973,21942
13,33833,33833,2526,20772
13,22240,22240,32583,29638
13,60868,60868,21878,51371
13,30001,30001,42161,21126
13,12815,14390,49076,36539
13,12897,61267,37368,18868
13,18250,35534,7171,49905
13,63355,63355,16189,41414
13,17815,17815,21167,22804
13,27398,27398,9835,48794
13,26460,26460,17723,40994
13,57920,57920,2931,21110
14,73583,41088,32313,32863
14,46237,46237,7941,12651
14,2599,5066,48213,39893
14,45193,45094,15081,11481
14,26970,63119,2943,45315
14,45990,45990,18551,17537
14,30910,45881,30811,50205
14,23696,23696,20674,42530
14,53788,53788,28583,4256
14,65122,65122,37859,21587
14,67455,35086,50974,28067
14,54072,14512,24390,35569
14,25201,36878,18161,34589
14,29673,59310,20176,8168
14,15885,15885,220,3576
14,42158,43821,25128,32471
14,45544,45544,38778,34864
14,13932,16716,33861,43687
14,33668,33668,15916,2478
14,46775,56414,15120,24761
15,53125,53125,51022,40779
15,51171,51171,3971,40779
15,43748,9186,42638,48309
15,70731,70731,21267,47665
15,51385,51385,23878,47665
15,13957,13957,19741,48309
15,71611,71611,516,48309
15,58054,58054,24458,40779
15,70705,70705,42638,40779
15,32559,32559,9565,47665
15,47324,47324,33516,32673
15,73017,73017,19507,2968
15,62297,62297,22846,47665
15,2827,2827,49624,32673
15,64557,64557,17319,47665
15,64557,64557,3245,40779
15,46336,46336,17959,32673
15,70876,70876,42638,3926
15,44769,44769,13491,32673
15,12916,48841,27736,32673
16,15113,59987,31359,11559
16,32910,32910,17764,58081
16,6551,19851,33319,7862
16,3403,3403,16436,58081
16,7085,8376,10068,13667
16,25858,25858,4626,2764
16,9288,9288,19754,42615
16,39218,39218,9435,58820
16,32492,26381,53226,58081
16,19851,19851,16238,13356
16,36637,36637,28796,24874
16,19851,19851,46028,41752
16,5230,61167,35097,46349
16,50691,50691,19041,15260
16,36224,32700,4251,52963
16,33059,33059,2725,32593
16,24744,2100,16436,15298
16,25440,23835,11263,34697
16,30315,30315,50549,49845
16,49161,49161,21037,14157
17,32510,35632,30190,10548
17,8599,10012,41685,15585
17,49688,49688,33054,54483
17,66302,66302,6356,55814
17,45407,49716,26285,19506
17,19476,46732,14241,50110
17,7012,55556,51745,11579
17,660,660,30896,4704
17,57181,57181,12364,44025
17,57132,59385,8550,26764
17,59761,59761,27396,35795
17,28143,28143,33114,36771
17,57386,57386,11481,32710
17,64332,37503,15576,24095
17,31103,39019,18410,34771
17,1976,5596,31822,19083
17,68179,40848,37824,5750
17,35917,35917,43099,25767
17,3859,7688,35616,23712
17,33720,60775,19128,18806
18,68422,68422,44966,13142
18,60318,60318,2074,33272
18,28253,27490,24686,27876
18,33686,33686,13355,19833
18,41245,41245,7155,13142
18,109,39343,18037,48675
18,37383,37383,6646,42820
18,58723,58723,34966,4583
18,58749,58749,24930,30869
18,45717,67286,27421,24863
18,16964,16964,41314,2001
18,30043,30043,16127,19958
18,58765,58765,10953,45516
18,63813,63813,40945,40118
18,11294,65666,10099,37104
18,71254,27961,37240,32588
18,15618,15618,40601,18311
18,63813,26803,9955,56705
18,46783,46783,16654,28120
18,25001,25001,5127,51159
19,54447,12199,15423,58133
19,42337,58107,9773,53953
19,17253,40081,42041,56534
19,57697,57697,24316,30226
19,20927,20927,51658,46273
19,25246,18640,33598,12988
19,2314,59455,2391,34913
19,52964,52964,38901,39967
19,33885,33885,8744,53301
